psqlrc file loaded! 

 osm_id  |                      name                      |    superclass    |         class         |         type          |                                                                                                                                                                                                                                                                                                                                                                                                                             tags                                                                                                                                                                                                                                                                                                                                                                                                                              | element_type |           tstamp           | changeset_id |                                                                                                                              changeset_tags                                                                                                                              | unit_code |                   unit_name                    | user_id |        username        
  109651 | Stevens Creek Parking lot                      | parking          | parking               | Parking Lot           | {"name": "Stevens Creek Parking lot", "amenity": "parking", "nps:unit_code": "mora"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | area         | 2015-12-03 13:53:14.645878 |         6338 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Added Stevens Creek parking.", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                        | mora      | Mount Rainier National Park                    |    -139 | Anne Maasberg-Spillane
  109651 | Stevens Creek Parking lot                      | parking          | parking               | Parking Lot           | {"name": "Stevens Creek Parking lot", "amenity": "parking", "nps:unit_code": "mora"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | area         | 2015-12-03 13:53:14.645878 |         6338 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Added Stevens Creek parking.", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                        | mora      | Mount Rainier National Park                    |    -139 | Anne Maasberg-Spillane
  109529 | Fort Barrancas                                 | building         | miscellaneous         | Fortification         | {"name": "Fort Barrancas", "historic": "archaeological_site", "site_type": "fortification", "nps:unit_code": "guis"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | area         | 2015-12-03 06:10:35.758066 |         6280 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures.", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                      | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
  109529 | Fort Barrancas                                 | building         | miscellaneous         | Fortification         | {"name": "Fort Barrancas", "historic": "archaeological_site", "site_type": "fortification", "nps:unit_code": "guis"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | area         | 2015-12-03 06:10:35.758066 |         6280 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures.", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                      | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
  109529 | Fort Barrancas                                 | building         | miscellaneous         | Fortification         | {"name": "Fort Barrancas", "historic": "archaeological_site", "site_type": "fortification", "nps:unit_code": "guis"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | area         | 2015-12-03 06:10:35.758066 |         6280 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures.", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                      | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
  109529 | Fort Barrancas                                 | building         | miscellaneous         | Fortification         | {"name": "Fort Barrancas", "historic": "archaeological_site", "site_type": "fortification", "nps:unit_code": "guis"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          | area         | 2015-12-03 06:10:35.758066 |         6280 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures.", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                      | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
  109548 | ␀                                              | parking          | parking               | Parking Lot           | {"amenity": "parking", "nps:unit_code": "guis"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | area         | 2015-12-03 08:21:09.785289 |         6286 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. The 388 objects were all verticies of a parking lot that did not match aerial photos", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"} | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
  109548 | ␀                                              | parking          | parking               | Parking Lot           | {"amenity": "parking", "nps:unit_code": "guis"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | area         | 2015-12-03 08:21:09.785289 |         6286 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. The 388 objects were all verticies of a parking lot that did not match aerial photos", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"} | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
  109548 | ␀                                              | parking          | parking               | Parking Lot           | {"amenity": "parking", "nps:unit_code": "guis"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | area         | 2015-12-03 08:21:09.785289 |         6286 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. The 388 objects were all verticies of a parking lot that did not match aerial photos", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"} | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
  109548 | ␀                                              | parking          | parking               | Parking Lot           | {"amenity": "parking", "nps:unit_code": "guis"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               | area         | 2015-12-03 08:21:09.785289 |         6286 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. The 388 objects were all verticies of a parking lot that did not match aerial photos", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"} | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
   44194 | Opal Beach Parking #5                          | parking          | parking               | Parking Lot           | {"name": "Opal Beach Parking #5", "amenity": "parking", "nps:notes": "C4-REBUILT; NEW SHAPE; RENAMED, WAS OPAL BEACH ACCESS PARKING (WEST) IN PREVIOUS C3", "nps:ripid": "GUIS-0928", "SHAPE_Leng": "0.003052374256666", "nps:fmss_id": "72789", "nps:vertices": "26", "nps:edit_date": "2013-02-21", "nps:global_id": "{B62C6E8C-9189-409A-9C43-52455F445A6B}", "nps:is_extant": "Y", "nps:unit_code": "guis", "nps:f_category": "Parking Areas", "nps:feature_id": "{6426AE2A-7D53-4368-8650-DFAFC9805DE6}", "nps:geomtry_id": "{068495D3-FE14-42D9-A56A-E3FE2C5037A0}", "nps:map_method": "DGPS", "nps:map_source": "Road Inventory Program (RIP).", "nps:shape_area": "3.96518457E-7", "nps:region_code": "SER", "nps:is_sensitive": "N"}                                                                                                                 | area         | 2015-12-03 09:50:35.476913 |         6301 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. ", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                     | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
   44194 | Opal Beach Parking #5                          | parking          | parking               | Parking Lot           | {"name": "Opal Beach Parking #5", "amenity": "parking", "nps:notes": "C4-REBUILT; NEW SHAPE; RENAMED, WAS OPAL BEACH ACCESS PARKING (WEST) IN PREVIOUS C3", "nps:ripid": "GUIS-0928", "SHAPE_Leng": "0.003052374256666", "nps:fmss_id": "72789", "nps:vertices": "26", "nps:edit_date": "2013-02-21", "nps:global_id": "{B62C6E8C-9189-409A-9C43-52455F445A6B}", "nps:is_extant": "Y", "nps:unit_code": "guis", "nps:f_category": "Parking Areas", "nps:feature_id": "{6426AE2A-7D53-4368-8650-DFAFC9805DE6}", "nps:geomtry_id": "{068495D3-FE14-42D9-A56A-E3FE2C5037A0}", "nps:map_method": "DGPS", "nps:map_source": "Road Inventory Program (RIP).", "nps:shape_area": "3.96518457E-7", "nps:region_code": "SER", "nps:is_sensitive": "N"}                                                                                                                 | area         | 2015-12-03 09:50:35.476913 |         6301 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. ", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                     | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
   44194 | Opal Beach Parking #5                          | parking          | parking               | Parking Lot           | {"name": "Opal Beach Parking #5", "amenity": "parking", "nps:notes": "C4-REBUILT; NEW SHAPE; RENAMED, WAS OPAL BEACH ACCESS PARKING (WEST) IN PREVIOUS C3", "nps:ripid": "GUIS-0928", "SHAPE_Leng": "0.003052374256666", "nps:fmss_id": "72789", "nps:vertices": "26", "nps:edit_date": "2013-02-21", "nps:global_id": "{B62C6E8C-9189-409A-9C43-52455F445A6B}", "nps:is_extant": "Y", "nps:unit_code": "guis", "nps:f_category": "Parking Areas", "nps:feature_id": "{6426AE2A-7D53-4368-8650-DFAFC9805DE6}", "nps:geomtry_id": "{068495D3-FE14-42D9-A56A-E3FE2C5037A0}", "nps:map_method": "DGPS", "nps:map_source": "Road Inventory Program (RIP).", "nps:shape_area": "3.96518457E-7", "nps:region_code": "SER", "nps:is_sensitive": "N"}                                                                                                                 | area         | 2015-12-03 09:50:35.476913 |         6301 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. ", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                     | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
   44194 | Opal Beach Parking #5                          | parking          | parking               | Parking Lot           | {"name": "Opal Beach Parking #5", "amenity": "parking", "nps:notes": "C4-REBUILT; NEW SHAPE; RENAMED, WAS OPAL BEACH ACCESS PARKING (WEST) IN PREVIOUS C3", "nps:ripid": "GUIS-0928", "SHAPE_Leng": "0.003052374256666", "nps:fmss_id": "72789", "nps:vertices": "26", "nps:edit_date": "2013-02-21", "nps:global_id": "{B62C6E8C-9189-409A-9C43-52455F445A6B}", "nps:is_extant": "Y", "nps:unit_code": "guis", "nps:f_category": "Parking Areas", "nps:feature_id": "{6426AE2A-7D53-4368-8650-DFAFC9805DE6}", "nps:geomtry_id": "{068495D3-FE14-42D9-A56A-E3FE2C5037A0}", "nps:map_method": "DGPS", "nps:map_source": "Road Inventory Program (RIP).", "nps:shape_area": "3.96518457E-7", "nps:region_code": "SER", "nps:is_sensitive": "N"}                                                                                                                 | area         | 2015-12-03 09:50:35.476913 |         6301 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. ", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                     | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
  109608 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:51:10.850371 |         6309 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
  109608 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:51:10.850371 |         6309 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
  109608 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:51:10.850371 |         6309 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
  109608 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:51:10.850371 |         6309 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
  109612 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:54:09.949108 |         6310 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
  109612 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:54:09.949108 |         6310 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
  109612 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:54:09.949108 |         6310 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
  109612 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:54:09.949108 |         6310 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
   49809 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "hofu"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 08:38:48.745673 |         6288 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-us", "comment": "Work on hofu roads and buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                    | hofu      | Hopewell Furnace National Historic Site        |      -2 | Nathaniel Irwin
   49809 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "hofu"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 08:38:48.745673 |         6288 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-us", "comment": "Work on hofu roads and buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                    | hofu      | Hopewell Furnace National Historic Site        |      -2 | Nathaniel Irwin
   49809 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "hofu"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 08:38:48.745673 |         6288 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-us", "comment": "Work on hofu roads and buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                    | hofu      | Hopewell Furnace National Historic Site        |      -2 | Nathaniel Irwin
   49809 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "hofu"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 08:38:48.745673 |         6288 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-us", "comment": "Work on hofu roads and buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                    | hofu      | Hopewell Furnace National Historic Site        |      -2 | Nathaniel Irwin
   44192 | Opal Beach Parking #3 East                     | parking          | parking               | Parking Lot           | {"name": "Opal Beach Parking #3 East", "amenity": "parking", "nps:notes": "C4-NEW", "nps:ripid": "GUIS-0955", "SHAPE_Leng": "0.003400965895053", "nps:fmss_id": "59515", "nps:vertices": "102", "nps:edit_date": "2013-02-21", "nps:global_id": "{F403F6D9-4DB0-4137-9807-404D2D9B4D45}", "nps:is_extant": "Y", "nps:unit_code": "guis", "nps:f_category": "Parking Areas", "nps:feature_id": "{AE148233-F8EE-4751-9AEF-8DA0FC9AAFE3}", "nps:geomtry_id": "{A732F901-F47B-46DF-8CB1-6A452FB5692C}", "nps:map_method": "DGPS", "nps:map_source": "Road Inventory Program (RIP).", "nps:shape_area": "3.45051022E-7", "nps:region_code": "SER", "nps:is_sensitive": "N"}                                                                                                                                                                                        | area         | 2015-12-03 09:48:48.821745 |         6300 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. ", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                     | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
   44192 | Opal Beach Parking #3 East                     | parking          | parking               | Parking Lot           | {"name": "Opal Beach Parking #3 East", "amenity": "parking", "nps:notes": "C4-NEW", "nps:ripid": "GUIS-0955", "SHAPE_Leng": "0.003400965895053", "nps:fmss_id": "59515", "nps:vertices": "102", "nps:edit_date": "2013-02-21", "nps:global_id": "{F403F6D9-4DB0-4137-9807-404D2D9B4D45}", "nps:is_extant": "Y", "nps:unit_code": "guis", "nps:f_category": "Parking Areas", "nps:feature_id": "{AE148233-F8EE-4751-9AEF-8DA0FC9AAFE3}", "nps:geomtry_id": "{A732F901-F47B-46DF-8CB1-6A452FB5692C}", "nps:map_method": "DGPS", "nps:map_source": "Road Inventory Program (RIP).", "nps:shape_area": "3.45051022E-7", "nps:region_code": "SER", "nps:is_sensitive": "N"}                                                                                                                                                                                        | area         | 2015-12-03 09:48:48.821745 |         6300 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. ", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                     | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
   44192 | Opal Beach Parking #3 East                     | parking          | parking               | Parking Lot           | {"name": "Opal Beach Parking #3 East", "amenity": "parking", "nps:notes": "C4-NEW", "nps:ripid": "GUIS-0955", "SHAPE_Leng": "0.003400965895053", "nps:fmss_id": "59515", "nps:vertices": "102", "nps:edit_date": "2013-02-21", "nps:global_id": "{F403F6D9-4DB0-4137-9807-404D2D9B4D45}", "nps:is_extant": "Y", "nps:unit_code": "guis", "nps:f_category": "Parking Areas", "nps:feature_id": "{AE148233-F8EE-4751-9AEF-8DA0FC9AAFE3}", "nps:geomtry_id": "{A732F901-F47B-46DF-8CB1-6A452FB5692C}", "nps:map_method": "DGPS", "nps:map_source": "Road Inventory Program (RIP).", "nps:shape_area": "3.45051022E-7", "nps:region_code": "SER", "nps:is_sensitive": "N"}                                                                                                                                                                                        | area         | 2015-12-03 09:48:48.821745 |         6300 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. ", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                     | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
   44192 | Opal Beach Parking #3 East                     | parking          | parking               | Parking Lot           | {"name": "Opal Beach Parking #3 East", "amenity": "parking", "nps:notes": "C4-NEW", "nps:ripid": "GUIS-0955", "SHAPE_Leng": "0.003400965895053", "nps:fmss_id": "59515", "nps:vertices": "102", "nps:edit_date": "2013-02-21", "nps:global_id": "{F403F6D9-4DB0-4137-9807-404D2D9B4D45}", "nps:is_extant": "Y", "nps:unit_code": "guis", "nps:f_category": "Parking Areas", "nps:feature_id": "{AE148233-F8EE-4751-9AEF-8DA0FC9AAFE3}", "nps:geomtry_id": "{A732F901-F47B-46DF-8CB1-6A452FB5692C}", "nps:map_method": "DGPS", "nps:map_source": "Road Inventory Program (RIP).", "nps:shape_area": "3.45051022E-7", "nps:region_code": "SER", "nps:is_sensitive": "N"}                                                                                                                                                                                        | area         | 2015-12-03 09:48:48.821745 |         6300 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Updating using park brochures. ", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                     | guis      | Gulf Islands National Seashore                 |    -150 | Benjamin Kort
  109613 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:54:09.949142 |         6310 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
  109613 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:54:09.949142 |         6310 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
  109613 | ␀                                              | building         | building              | Building Footprint    | {"building": "yes", "nps:unit_code": "pevi"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  | area         | 2015-12-03 11:54:09.949142 |         6310 | {"host": "http://insidemaps.nps.gov/dist/index.html", "locale": "en-US", "comment": "Add pevi buildings", "created_by": "iD 1.7.4", "imagery_used": "mapbox-satellite"}                                                                                                  | pevi      | Perry's Victory & International Peace Memorial |      -2 | Nathaniel Irwin
